date,region,issuer,merchant_category,device_segment,attempts,successful_transactions,failed_transactions,gmv_cny,is_anomaly_window,is_synthetic
2025-01-09,East China,Issuer A,Digital,Watch,63,61,2,2888.14,0,1
2025-01-09,East China,Issuer B,Retail,Recent phone,63,61,2,1116.03,0,1
2025-01-09,East China,Issuer B,Retail,Older phone,39,37,2,617.61,0,1
2025-01-09,East China,Issuer B,Retail,Watch,29,28,1,494.56,0,1
2025-01-09,East China,Issuer B,Dining,Recent phone,53,52,1,1401.14,0,1
2025-01-09,East China,Issuer B,Dining,Older phone,41,39,2,1013.94,0,1
2025-01-09,East China,Issuer B,Dining,Watch,43,41,2,1011.25,0,1
2025-01-09,East China,Issuer B,Transit,Recent phone,62,62,0,2082.89,0,1
2025-01-09,East China,Issuer B,Transit,Older phone,50,49,1,1502.76,0,1
2025-01-09,East China,Issuer B,Transit,Watch,48,46,2,1473.69,0,1
2025-01-09,East China,Issuer B,Grocery,Recent phone,67,66,1,2474.49,0,1
2025-01-09,East China,Issuer B,Grocery,Older phone,64,61,3,2391.1,0,1
2025-01-09,East China,Issuer B,Grocery,Watch,53,50,3,1982.5,0,1
2025-01-09,East China,Issuer B,Digital,Recent phone,72,69,3,3112.16,0,1
2025-01-09,East China,Issuer B,Digital,Older phone,69,68,1,3109.27,0,1
2025-01-09,East China,Issuer B,Digital,Watch,48,45,3,2072.65,0,1
2025-01-09,East China,Issuer C,Retail,Recent phone,59,56,3,909.02,0,1
2025-01-09,East China,Issuer C,Retail,Older phone,41,38,3,640.47,0,1
2025-01-09,East China,Issuer C,Retail,Watch,44,41,3,787.72,0,1
2025-01-09,East China,Issuer C,Dining,Recent phone,54,50,4,1199.76,0,1
2025-01-09,East China,Issuer C,Dining,Older phone,48,46,2,1130.24,0,1
2025-01-09,East China,Issuer C,Dining,Watch,42,39,3,1032.92,0,1
2025-01-09,East China,Issuer C,Transit,Recent phone,61,59,2,1849.06,0,1
2025-01-09,East China,Issuer C,Transit,Older phone,58,55,3,1842.33,0,1
2025-01-09,East China,Issuer C,Transit,Watch,48,45,3,1478.72,0,1
2025-01-09,East China,Issuer C,Grocery,Recent phone,64,61,3,2423.28,0,1
2025-01-09,East China,Issuer C,Grocery,Older phone,66,64,2,2601.93,0,1
2025-01-09,East China,Issuer C,Grocery,Watch,56,53,3,2124.51,0,1
2025-01-09,East China,Issuer C,Digital,Recent phone,74,71,3,3250.19,0,1
2025-01-09,East China,Issuer C,Digital,Older phone,59,56,3,2659.55,0,1
2025-01-09,East China,Issuer C,Digital,Watch,56,54,2,2435.02,0,1
2025-01-09,East China,Issuer D,Retail,Recent phone,40,38,2,731.38,0,1
2025-01-09,East China,Issuer D,Retail,Older phone,59,55,4,949.78,0,1
2025-01-09,East China,Issuer D,Retail,Watch,37,35,2,642.11,0,1
2025-01-09,East China,Issuer D,Dining,Recent phone,61,59,2,1485.25,0,1
2025-01-09,East China,Issuer D,Dining,Older phone,42,39,3,976.85,0,1
2025-01-09,East China,Issuer D,Dining,Watch,50,45,5,1198.94,0,1
2025-01-09,East China,Issuer D,Transit,Recent phone,62,60,2,1843.86,0,1
2025-01-09,East China,Issuer D,Transit,Older phone,56,54,2,1803.43,0,1
2025-01-09,East China,Issuer D,Transit,Watch,39,38,1,1164.87,0,1
2025-01-09,East China,Issuer D,Grocery,Recent phone,66,63,3,2362.47,0,1
2025-01-09,East China,Issuer D,Grocery,Older phone,65,61,4,2293.37,0,1
2025-01-09,East China,Issuer D,Grocery,Watch,57,54,3,2032.99,0,1
2025-01-09,East China,Issuer D,Digital,Recent phone,72,69,3,3193.09,0,1
2025-01-09,East China,Issuer D,Digital,Older phone,68,67,1,3028.29,0,1
2025-01-09,East China,Issuer D,Digital,Watch,58,56,2,2477.78,0,1
2025-01-09,North China,Issuer A,Retail,Recent phone,62,60,2,1099.81,0,1
2025-01-09,North China,Issuer A,Retail,Older phone,65,64,1,1160.14,0,1
2025-01-09,North China,Issuer A,Retail,Watch,47,44,3,921.9,0,1
2025-01-09,North China,Issuer A,Dining,Recent phone,59,58,1,1651.76,0,1
2025-01-09,North China,Issuer A,Dining,Older phone,52,50,2,1356.19,0,1
2025-01-09,North China,Issuer A,Dining,Watch,41,38,3,1035.0,0,1
2025-01-09,North China,Issuer A,Transit,Recent phone,77,74,3,2412.01,0,1
2025-01-09,North China,Issuer A,Transit,Older phone,59,55,4,1879.42,0,1
2025-01-09,North China,Issuer A,Transit,Watch,51,50,1,1638.29,0,1
2025-01-09,North China,Issuer A,Grocery,Recent phone,73,70,3,2964.66,0,1
2025-01-09,North China,Issuer A,Grocery,Older phone,62,58,4,2437.88,0,1
2025-01-09,North China,Issuer A,Grocery,Watch,54,53,1,2205.74,0,1
2025-01-09,North China,Issuer A,Digital,Recent phone,92,88,4,4389.34,0,1
2025-01-09,North China,Issuer A,Digital,Older phone,73,70,3,3344.36,0,1
2025-01-09,North China,Issuer A,Digital,Watch,67,62,5,2861.48,0,1
2025-01-09,North China,Issuer B,Retail,Recent phone,59,56,3,1165.39,0,1
2025-01-09,North China,Issuer B,Retail,Older phone,50,47,3,856.64,0,1
2025-01-09,North China,Issuer B,Retail,Watch,45,42,3,797.02,0,1
2025-01-09,North China,Issuer B,Dining,Recent phone,65,62,3,1737.23,0,1
2025-01-09,North China,Issuer B,Dining,Older phone,55,53,2,1442.77,0,1
2025-01-09,North China,Issuer B,Dining,Watch,51,49,2,1366.68,0,1
2025-01-09,North China,Issuer B,Transit,Recent phone,73,70,3,2258.06,0,1
2025-01-09,North China,Issuer B,Transit,Older phone,63,61,2,2010.08,0,1
2025-01-09,North China,Issuer B,Transit,Watch,61,58,3,1987.44,0,1
2025-01-09,North China,Issuer B,Grocery,Recent phone,62,59,3,2397.22,0,1
2025-01-09,North China,Issuer B,Grocery,Older phone,56,55,1,2323.62,0,1
2025-01-09,North China,Issuer B,Grocery,Watch,67,63,4,2488.28,0,1
2025-01-09,North China,Issuer B,Digital,Recent phone,81,76,5,3694.85,0,1
2025-01-09,North China,Issuer B,Digital,Older phone,80,76,4,3685.72,0,1
2025-01-09,North China,Issuer B,Digital,Watch,71,65,6,3001.23,0,1
2025-01-09,North China,Issuer C,Retail,Recent phone,58,56,2,1119.41,0,1
2025-01-09,North China,Issuer C,Retail,Older phone,65,62,3,1197.32,0,1
2025-01-09,North China,Issuer C,Retail,Watch,49,47,2,966.67,0,1
2025-01-09,North China,Issuer C,Dining,Recent phone,61,58,3,1679.74,0,1
2025-01-09,North China,Issuer C,Dining,Older phone,69,65,4,1770.54,0,1
2025-01-09,North China,Issuer C,Dining,Watch,49,46,3,1273.33,0,1
2025-01-09,North China,Issuer C,Transit,Recent phone,66,64,2,2210.39,0,1
2025-01-09,North China,Issuer C,Transit,Older phone,58,57,1,1972.63,0,1
2025-01-09,North China,Issuer C,Transit,Watch,61,58,3,1970.73,0,1
2025-01-09,North China,Issuer C,Grocery,Recent phone,65,63,2,2510.29,0,1
2025-01-09,North China,Issuer C,Grocery,Older phone,68,66,2,2720.33,0,1
2025-01-09,North China,Issuer C,Grocery,Watch,60,58,2,2330.08,0,1
2025-01-09,North China,Issuer C,Digital,Recent phone,82,77,5,3816.93,0,1
2025-01-09,North China,Issuer C,Digital,Older phone,80,76,4,3745.84,0,1
2025-01-09,North China,Issuer C,Digital,Watch,64,60,4,2806.02,0,1
2025-01-09,North China,Issuer D,Retail,Recent phone,66,64,2,1220.3,0,1
2025-01-09,North China,Issuer D,Retail,Older phone,55,52,3,946.05,0,1
2025-01-09,North China,Issuer D,Retail,Watch,46,44,2,936.73,0,1
2025-01-09,North China,Issuer D,Dining,Recent phone,63,61,2,1550.36,0,1
2025-01-09,North China,Issuer D,Dining,Older phone,53,50,3,1399.79,0,1
2025-01-09,North China,Issuer D,Dining,Watch,51,48,3,1233.36,0,1
2025-01-09,North China,Issuer D,Transit,Recent phone,80,75,5,2417.87,0,1
2025-01-09,North China,Issuer D,Transit,Older phone,63,60,3,2002.71,0,1
2025-01-09,North China,Issuer D,Transit,Watch,48,46,2,1582.74,0,1
2025-01-09,North China,Issuer D,Grocery,Recent phone,80,78,2,3294.15,0,1
2025-01-09,North China,Issuer D,Grocery,Older phone,78,74,4,2989.09,0,1
2025-01-09,North China,Issuer D,Grocery,Watch,59,57,2,2310.21,0,1
2025-01-09,North China,Issuer D,Digital,Recent phone,88,85,3,4023.87,0,1
2025-01-09,North China,Issuer D,Digital,Older phone,73,70,3,3362.37,0,1
2025-01-09,North China,Issuer D,Digital,Watch,61,56,5,2660.77,0,1
2025-01-09,South China,Issuer A,Retail,Recent phone,69,65,4,1479.77,0,1
2025-01-09,South China,Issuer A,Retail,Older phone,56,54,2,1283.38,0,1
2025-01-09,South China,Issuer A,Retail,Watch,54,49,5,1163.92,0,1
2025-01-09,South China,Issuer A,Dining,Recent phone,60,58,2,1640.31,0,1
2025-01-09,South China,Issuer A,Dining,Older phone,66,61,5,1831.59,0,1
2025-01-09,South China,Issuer A,Dining,Watch,66,63,3,1785.0,0,1
2025-01-09,South China,Issuer A,Transit,Recent phone,75,71,4,2566.55,0,1
2025-01-09,South China,Issuer A,Transit,Older phone,68,63,5,2204.21,0,1
2025-01-09,South China,Issuer A,Transit,Watch,67,63,4,2334.66,0,1
2025-01-09,South China,Issuer A,Grocery,Recent phone,90,86,4,3771.82,0,1
2025-01-09,South China,Issuer A,Grocery,Older phone,71,66,5,2842.08,0,1
2025-01-09,South China,Issuer A,Grocery,Watch,63,61,2,2596.83,0,1
2025-01-09,South China,Issuer A,Digital,Recent phone,87,84,3,4143.79,0,1
2025-01-09,South China,Issuer A,Digital,Older phone,75,73,2,3755.11,0,1
2025-01-09,South China,Issuer A,Digital,Watch,74,68,6,3468.03,0,1
2025-01-09,South China,Issuer B,Retail,Recent phone,73,70,3,1649.45,0,1
2025-01-09,South China,Issuer B,Retail,Older phone,66,63,3,1475.64,0,1
2025-01-09,South China,Issuer B,Retail,Watch,45,42,3,848.45,0,1
2025-01-09,South China,Issuer B,Dining,Recent phone,71,69,2,1872.36,0,1
2025-01-09,South China,Issuer B,Dining,Older phone,71,67,4,1887.84,0,1
2025-01-09,South China,Issuer B,Dining,Watch,64,62,2,1716.45,0,1
2025-01-09,South China,Issuer B,Transit,Recent phone,86,83,3,2917.8,0,1
2025-01-09,South China,Issuer B,Transit,Older phone,73,67,6,2388.27,0,1
2025-01-09,South China,Issuer B,Transit,Watch,67,64,3,2337.56,0,1
2025-01-09,South China,Issuer B,Grocery,Recent phone,79,77,2,3384.81,0,1
2025-01-09,South China,Issuer B,Grocery,Older phone,77,72,5,3208.6,0,1
2025-01-09,South China,Issuer B,Grocery,Watch,70,67,3,2883.62,0,1
2025-01-09,South China,Issuer B,Digital,Recent phone,85,80,5,4006.72,0,1
2025-01-09,South China,Issuer B,Digital,Older phone,79,75,4,3887.7,0,1
2025-01-09,South China,Issuer B,Digital,Watch,79,73,6,3703.86,0,1
2025-01-09,South China,Issuer C,Retail,Recent phone,71,69,2,1533.83,0,1
2025-01-09,South China,Issuer C,Retail,Older phone,69,66,3,1445.49,0,1
2025-01-09,South China,Issuer C,Retail,Watch,55,53,2,1171.77,0,1
2025-01-09,South China,Issuer C,Dining,Recent phone,71,71,0,1947.15,0,1
2025-01-09,South China,Issuer C,Dining,Older phone,65,63,2,1818.33,0,1
2025-01-09,South China,Issuer C,Dining,Watch,67,63,4,1919.3,0,1
2025-01-09,South China,Issuer C,Transit,Recent phone,74,72,2,2643.6,0,1
2025-01-09,South China,Issuer C,Transit,Older phone,68,66,2,2360.04,0,1
2025-01-09,South China,Issuer C,Transit,Watch,74,72,2,2515.33,0,1
2025-01-09,South China,Issuer C,Grocery,Recent phone,70,66,4,2732.28,0,1
2025-01-09,South China,Issuer C,Grocery,Older phone,69,67,2,2880.89,0,1
2025-01-09,South China,Issuer C,Grocery,Watch,80,75,5,3207.32,0,1
2025-01-09,South China,Issuer C,Digital,Recent phone,90,84,6,4055.9,0,1
2025-01-09,South China,Issuer C,Digital,Older phone,83,77,6,3847.81,0,1
2025-01-09,South China,Issuer C,Digital,Watch,75,72,3,3636.95,0,1
2025-01-09,South China,Issuer D,Retail,Recent phone,50,48,2,965.32,0,1
2025-01-09,South China,Issuer D,Retail,Older phone,61,58,3,1246.71,0,1
2025-01-09,South China,Issuer D,Retail,Watch,58,56,2,1226.35,0,1
2025-01-09,South China,Issuer D,Dining,Recent phone,81,78,3,2279.13,0,1
2025-01-09,South China,Issuer D,Dining,Older phone,57,54,3,1611.71,0,1
2025-01-09,South China,Issuer D,Dining,Watch,68,65,3,2014.22,0,1
2025-01-09,South China,Issuer D,Transit,Recent phone,86,83,3,3026.44,0,1
2025-01-09,South China,Issuer D,Transit,Older phone,71,69,2,2504.68,0,1
2025-01-09,South China,Issuer D,Transit,Watch,71,65,6,2223.93,0,1
2025-01-09,South China,Issuer D,Grocery,Recent phone,86,84,2,3514.74,0,1
2025-01-09,South China,Issuer D,Grocery,Older phone,80,78,2,3270.05,0,1
2025-01-09,South China,Issuer D,Grocery,Watch,66,61,5,2506.83,0,1
2025-01-09,South China,Issuer D,Digital,Recent phone,91,88,3,4307.1,0,1
2025-01-09,South China,Issuer D,Digital,Older phone,80,75,5,3771.82,0,1
2025-01-09,South China,Issuer D,Digital,Watch,69,65,4,3261.32,0,1
2025-01-09,West China,Issuer A,Retail,Recent phone,76,74,2,1756.16,0,1
2025-01-09,West China,Issuer A,Retail,Older phone,58,55,3,1219.39,0,1
2025-01-09,West China,Issuer A,Retail,Watch,58,53,5,1258.13,0,1
2025-01-09,West China,Issuer A,Dining,Recent phone,88,84,4,2509.72,0,1
2025-01-09,West China,Issuer A,Dining,Older phone,71,67,4,2053.83,0,1
2025-01-09,West China,Issuer A,Dining,Watch,74,70,4,2203.37,0,1
2025-01-09,West China,Issuer A,Transit,Recent phone,87,83,4,3017.58,0,1
2025-01-09,West China,Issuer A,Transit,Older phone,82,78,4,3074.71,0,1
2025-01-09,West China,Issuer A,Transit,Watch,72,70,2,2580.97,0,1
2025-01-09,West China,Issuer A,Grocery,Recent phone,92,87,5,3923.88,0,1
2025-01-09,West China,Issuer A,Grocery,Older phone,84,80,4,3450.45,0,1
2025-01-09,West China,Issuer A,Grocery,Watch,77,72,5,3356.45,0,1
2025-01-09,West China,Issuer A,Digital,Recent phone,91,87,4,4538.25,0,1
2025-01-09,West China,Issuer A,Digital,Older phone,92,85,7,4301.4,0,1
2025-01-09,West China,Issuer A,Digital,Watch,80,73,7,3899.33,0,1
2025-01-09,West China,Issuer B,Retail,Recent phone,79,75,4,1792.29,0,1
2025-01-09,West China,Issuer B,Retail,Older phone,57,55,2,1217.82,0,1
2025-01-09,West China,Issuer B,Retail,Watch,59,54,5,1347.34,0,1
2025-01-09,West China,Issuer B,Dining,Recent phone,77,76,1,2497.29,0,1
2025-01-09,West China,Issuer B,Dining,Older phone,75,70,5,2275.2,0,1
2025-01-09,West China,Issuer B,Dining,Watch,70,67,3,2112.18,0,1
2025-01-09,West China,Issuer B,Transit,Recent phone,78,76,2,2959.8,0,1
2025-01-09,West China,Issuer B,Transit,Older phone,85,80,5,2958.16,0,1
2025-01-09,West China,Issuer B,Transit,Watch,70,66,4,2423.57,0,1
2025-01-09,West China,Issuer B,Grocery,Recent phone,99,96,3,4395.92,0,1
2025-01-09,West China,Issuer B,Grocery,Older phone,89,84,5,3716.43,0,1
2025-01-09,West China,Issuer B,Grocery,Watch,76,72,4,3308.75,0,1
2025-01-09,West China,Issuer B,Digital,Recent phone,95,92,3,4772.69,0,1
2025-01-09,West China,Issuer B,Digital,Older phone,90,86,4,4601.53,0,1
2025-01-09,West China,Issuer B,Digital,Watch,78,74,4,3785.41,0,1
2025-01-09,West China,Issuer C,Retail,Recent phone,75,71,4,1801.74,0,1
2025-01-09,West China,Issuer C,Retail,Older phone,62,58,4,1318.27,0,1
2025-01-09,West China,Issuer C,Retail,Watch,60,56,4,1283.93,0,1
2025-01-09,West China,Issuer C,Dining,Recent phone,80,75,5,2323.57,0,1
2025-01-09,West China,Issuer C,Dining,Older phone,69,66,3,2095.01,0,1
2025-01-09,West China,Issuer C,Dining,Watch,72,68,4,2031.3,0,1
2025-01-09,West China,Issuer C,Transit,Recent phone,89,87,2,3415.8,0,1
2025-01-09,West China,Issuer C,Transit,Older phone,75,72,3,2838.88,0,1
2025-01-09,West China,Issuer C,Transit,Watch,76,72,4,2874.87,0,1
2025-01-09,West China,Issuer C,Grocery,Recent phone,89,85,4,3897.88,0,1
2025-01-09,West China,Issuer C,Grocery,Older phone,89,84,5,3786.13,0,1
2025-01-09,West China,Issuer C,Grocery,Watch,74,69,5,3241.19,0,1
2025-01-09,West China,Issuer C,Digital,Recent phone,102,98,4,5027.87,0,1
2025-01-09,West China,Issuer C,Digital,Older phone,91,85,6,4411.52,0,1
2025-01-09,West China,Issuer C,Digital,Watch,79,73,6,3652.55,0,1
2025-01-09,West China,Issuer D,Retail,Recent phone,79,75,4,1790.06,0,1
2025-01-09,West China,Issuer D,Retail,Older phone,64,60,4,1330.12,0,1
2025-01-09,West China,Issuer D,Retail,Watch,59,57,2,1290.3,0,1
2025-01-09,West China,Issuer D,Dining,Recent phone,82,79,3,2519.09,0,1
2025-01-09,West China,Issuer D,Dining,Older phone,69,66,3,2131.43,0,1
2025-01-09,West China,Issuer D,Dining,Watch,60,55,5,1635.58,0,1
2025-01-09,West China,Issuer D,Transit,Recent phone,79,77,2,3073.8,0,1
2025-01-09,West China,Issuer D,Transit,Older phone,74,71,3,2661.8,0,1
2025-01-09,West China,Issuer D,Transit,Watch,75,72,3,2817.8,0,1
2025-01-09,West China,Issuer D,Grocery,Recent phone,86,82,4,3713.44,0,1
2025-01-09,West China,Issuer D,Grocery,Older phone,84,82,2,3585.29,0,1
2025-01-09,West China,Issuer D,Grocery,Watch,67,63,4,2763.29,0,1
2025-01-09,West China,Issuer D,Digital,Recent phone,98,95,3,4982.16,0,1
2025-01-09,West China,Issuer D,Digital,Older phone,88,82,6,4243.9,0,1
2025-01-09,West China,Issuer D,Digital,Watch,81,78,3,4093.13,0,1
2025-01-10,East China,Issuer A,Retail,Recent phone,54,53,1,1032.24,0,1
2025-01-10,East China,Issuer A,Retail,Older phone,48,47,1,774.91,0,1
2025-01-10,East China,Issuer A,Retail,Watch,34,33,1,658.79,0,1
2025-01-10,East China,Issuer A,Dining,Recent phone,64,61,3,1509.74,0,1
2025-01-10,East China,Issuer A,Dining,Older phone,57,55,2,1273.82,0,1
2025-01-10,East China,Issuer A,Dining,Watch,31,29,2,770.7,0,1
2025-01-10,East China,Issuer A,Transit,Recent phone,59,55,4,1693.41,0,1
2025-01-10,East China,Issuer A,Transit,Older phone,52,49,3,1555.94,0,1
2025-01-10,East China,Issuer A,Transit,Watch,50,47,3,1417.21,0,1
2025-01-10,East China,Issuer A,Grocery,Recent phone,62,59,3,2297.35,0,1
2025-01-10,East China,Issuer A,Grocery,Older phone,63,60,3,2229.51,0,1
2025-01-10,East China,Issuer A,Grocery,Watch,57,54,3,2149.42,0,1
2025-01-10,East China,Issuer A,Digital,Recent phone,73,72,1,3368.09,0,1
2025-01-10,East China,Issuer A,Digital,Older phone,68,66,2,3002.89,0,1
2025-01-10,East China,Issuer A,Digital,Watch,59,57,2,2550.58,0,1
2025-01-10,East China,Issuer B,Retail,Recent phone,50,47,3,757.95,0,1
2025-01-10,East China,Issuer B,Retail,Older phone,46,45,1,798.42,0,1
2025-01-10,East China,Issuer B,Retail,Watch,40,39,1,728.84,0,1
2025-01-10,East China,Issuer B,Dining,Recent phone,58,56,2,1319.78,0,1
2025-01-10,East China,Issuer B,Dining,Older phone,52,50,2,1217.75,0,1
2025-01-10,East China,Issuer B,Dining,Watch,43,41,2,1078.38,0,1
2025-01-10,East China,Issuer B,Transit,Recent phone,64,63,1,1924.46,0,1
2025-01-10,East China,Issuer B,Transit,Older phone,53,51,2,1712.34,0,1
2025-01-10,East China,Issuer B,Transit,Watch,59,57,2,1797.99,0,1
2025-01-10,East China,Issuer B,Grocery,Recent phone,70,68,2,2736.16,0,1
2025-01-10,East China,Issuer B,Grocery,Older phone,69,65,4,2543.95,0,1
2025-01-10,East China,Issuer B,Grocery,Watch,53,50,3,1854.28,0,1
2025-01-10,East China,Issuer B,Digital,Recent phone,74,69,5,3169.54,0,1
2025-01-10,East China,Issuer B,Digital,Older phone,75,70,5,3304.35,0,1
2025-01-10,East China,Issuer B,Digital,Watch,61,59,2,2820.16,0,1
2025-01-10,East China,Issuer C,Retail,Recent phone,47,45,2,789.91,0,1
2025-01-10,East China,Issuer C,Retail,Older phone,49,45,4,866.53,0,1
2025-01-10,East China,Issuer C,Retail,Watch,40,39,1,728.89,0,1
2025-01-10,East China,Issuer C,Dining,Recent phone,58,55,3,1442.17,0,1
2025-01-10,East China,Issuer C,Dining,Older phone,53,52,1,1222.17,0,1
2025-01-10,East China,Issuer C,Dining,Watch,41,38,3,877.82,0,1
2025-01-10,East China,Issuer C,Transit,Recent phone,61,58,3,1898.28,0,1
2025-01-10,East China,Issuer C,Transit,Older phone,62,58,4,1897.13,0,1
2025-01-10,East China,Issuer C,Transit,Watch,41,40,1,1249.65,0,1
2025-01-10,East China,Issuer C,Grocery,Recent phone,65,62,3,2470.85,0,1
2025-01-10,East China,Issuer C,Grocery,Older phone,61,59,2,2378.52,0,1
2025-01-10,East China,Issuer C,Grocery,Watch,59,57,2,2121.23,0,1
2025-01-10,East China,Issuer C,Digital,Recent phone,80,77,3,3465.77,0,1
2025-01-10,East China,Issuer C,Digital,Older phone,64,61,3,2848.35,0,1
2025-01-10,East China,Issuer C,Digital,Watch,64,60,4,2711.45,0,1
2025-01-10,East China,Issuer D,Retail,Recent phone,43,43,0,758.5,0,1
2025-01-10,East China,Issuer D,Retail,Older phone,38,37,1,706.93,0,1
2025-01-10,East China,Issuer D,Retail,Watch,35,34,1,621.55,0,1
2025-01-10,East China,Issuer D,Dining,Recent phone,58,55,3,1276.27,0,1
2025-01-10,East China,Issuer D,Dining,Older phone,44,42,2,1016.89,0,1
2025-01-10,East China,Issuer D,Dining,Watch,47,43,4,1021.58,0,1
2025-01-10,East China,Issuer D,Transit,Recent phone,60,59,1,2001.04,0,1
2025-01-10,East China,Issuer D,Transit,Older phone,60,58,2,1742.16,0,1
2025-01-10,East China,Issuer D,Transit,Watch,44,41,3,1358.29,0,1
2025-01-10,East China,Issuer D,Grocery,Recent phone,74,70,4,2726.08,0,1
2025-01-10,East China,Issuer D,Grocery,Older phone,51,49,2,1882.67,0,1
2025-01-10,East China,Issuer D,Grocery,Watch,51,48,3,1861.81,0,1
2025-01-10,East China,Issuer D,Digital,Recent phone,71,69,2,3070.0,0,1
2025-01-10,East China,Issuer D,Digital,Older phone,75,71,4,3378.18,0,1
2025-01-10,East China,Issuer D,Digital,Watch,59,56,3,2467.72,0,1
2025-01-10,North China,Issuer A,Retail,Recent phone,59,57,2,1073.05,0,1
2025-01-10,North China,Issuer A,Retail,Older phone,51,49,2,1064.23,0,1
2025-01-10,North China,Issuer A,Retail,Watch,45,43,2,850.13,0,1
2025-01-10,North China,Issuer A,Dining,Recent phone,59,56,3,1597.6,0,1
2025-01-10,North China,Issuer A,Dining,Older phone,53,50,3,1292.25,0,1
2025-01-10,North China,Issuer A,Dining,Watch,54,50,4,1303.63,0,1
2025-01-10,North China,Issuer A,Transit,Recent phone,82,80,2,2840.83,0,1
2025-01-10,North China,Issuer A,Transit,Older phone,62,60,2,2006.51,0,1
2025-01-10,North China,Issuer A,Transit,Watch,60,57,3,1867.57,0,1
